;;;;;;;W;X;Y;Z;;;;;;;;;;;;;;;;;;
0,331533194;0,303339403;-0,323830602;0,225999112;0,86720433;;1;0,30;-0,32;0,23;0,87;;-0,6063;-0,6724;-0,4245;0,3797;-0,5041;0,5884;-0,6987;0,1956;0,8978;;-0,42451;0,58839;0,89780;1,15432;-0,36776;0,50973;0,77777
0,333045483;0,303227251;-0,323958739;0,225921004;0,867216046;;1;0,30;-0,32;0,23;0,87;;-0,6062;-0,6723;-0,4250;0,3795;-0,5041;0,5883;-0,6989;0,1953;0,8979;;-0,42496;0,58827;0,89791;1,15451;-0,36809;0,50954;0,77774
0,334074736;0,303200778;-0,323998805;0,225897664;0,867216414;;1;0,30;-0,32;0,23;0,87;;-0,6062;-0,6723;-0,4250;0,3795;-0,5041;0,5883;-0,6989;0,1953;0,8979;;-0,42496;0,58827;0,89791;1,15451;-0,36809;0,50954;0,77774
0,336074114;0,558953413;0,671075309;-0,27451753;0,402329638;;2;0,56;0,67;-0,27;0,40;;0,5257;-0,8182;0,2331;0,0813;0,6764;-0,9712;0,8469;0,5294;0,8494;;0,23308;-0,97115;0,84935;1,31105;0,17778;-0,74074;0,64784
0,338075161;0,533219526;0,731061915;-0,303412935;0,298606771;;2;0,53;0,73;-0,30;0,30;;0,6376;-0,7621;0,1131;-0,1252;0,8217;-0,9608;0,7602;0,5985;0,8159;;0,11307;-0,96084;0,81592;1,26559;0,08934;-0,75920;0,64470
0,339074373;0,530650871;0,737608276;-0,302315433;0,288008791;;1;0,53;0,74;-0,30;0,29;;0,6514;-0,7516;0,1040;-0,1403;0,8341;-0,9570;0,7457;0,6088;0,8173;;0,10400;-0,95701;0,81725;1,26277;0,08236;-0,75787;0,64719
0,341103554;0,531275756;0,738663673;-0,298168108;0,288475005;;2;0,53;0,74;-0,30;0,29;;0,6558;-0,7471;0,1094;-0,1340;0,8336;-0,9570;0,7431;0,6129;0,8223;;0,10936;-0,95700;0,82227;1,26647;0,08635;-0,75565;0,64926
0,343104362;0,414438559;-0,200824661;0,204715497;0,8637139;;2;0,41;-0,20;0,20;0,86;;-0,5758;-0,7980;-0,1772;0,6336;-0,4920;0,5200;-0,5165;0,1872;0,9161;;-0,17721;0,52002;0,91612;1,06823;-0,16589;0,48681;0,85761
0,345104218;0,351987882;-0,309407387;0,249476015;0,847427471;;2;0,35;-0,31;0,25;0,85;;-0,5607;-0,7510;-0,3487;0,4422;-0,4362;0,6407;-0,7000;0,2050;0,8755;;-0,34872;0,64067;0,87547;1,13952;-0,30603;0,56223;0,76828
0,346104622;0,340570018;-0,329787369;0,250428692;0,844119556;;1;0,34;-0,33;0,25;0,84;;-0,5504;-0,7402;-0,3862;0,4098;-0,4250;0,6474;-0,7273;0,1981;0,8746;;-0,38620;0,64739;0,87458;1,15462;-0,33448;0,56069;0,75746
0,347810745;0,338066425;-0,334598777;0,249415412;0,843532278;;2;0,34;-0,33;0,25;0,84;;-0,5474;-0,7373;-0,3958;0,4035;-0,4230;0,6470;-0,7331;0,1945;0,8756;;-0,39583;0,64699;0,87556;1,15840;-0,34170;0,55852;0,75584
0,348810673;0,33732144;-0,336129145;0,24880682;0,843401808;;1;0,34;-0,34;0,25;0,84;;-0,5465;-0,7362;-0,3991;0,4017;-0,4227;0,6464;-0,7348;0,1929;0,8762;;-0,39909;0,64641;0,87616;1,15964;-0,34415;0,55742;0,75554
0,350422621;0,336971919;-0,336874569;0,248437291;0,843353048;;1;0,34;-0,34;0,25;0,84;;-0,5460;-0,7358;-0,4009;0,4011;-0,4226;0,6461;-0,7357;0,1919;0,8767;;-0,40086;0,64607;0,87669;1,16047;-0,34543;0,55673;0,75546
0,35141921;0,581081425;0,645012734;-0,280584912;0,409359325;;1;0,58;0,65;-0,28;0,41;;0,5074;-0,8378;0,2020;0,1138;0,6648;-0,9794;0,8542;0,5199;0,8426;;0,20201;-0,97937;0,84257;1,30764;0,15449;-0,74896;0,64435
0,352419615;0,55495085;0,708571598;-0,301294471;0,314924573;;1;0,56;0,71;-0,30;0,31;;0,6202;-0,7765;0,1118;-0,0775;0,8018;-0,9763;0,7807;0,5968;0,8185;;0,11183;-0,97630;0,81852;1,27893;0,08744;-0,76338;0,64001
0,353419065;0,550939307;0,71520259;-0,305500423;0,302688993;;1;0,55;0,72;-0,31;0,30;;0,6300;-0,7705;0,0964;-0,1035;0,8167;-0,9730;0,7696;0,6031;0,8133;;0,09638;-0,97296;0,81330;1,27177;0,07579;-0,76504;0,63950
0,354418516;0,550623723;0,716131446;-0,305044496;0,301524666;;1;0,55;0,72;-0,31;0,30;;0,6320;-0,7688;0,0959;-0,1048;0,8181;-0,9725;0,7677;0,6047;0,8138;;0,09594;-0,97248;0,81384;1,27172;0,07544;-0,76470;0,63995
0,355444908;0,550782351;0,71631739;-0,304069105;0,301778359;;1;0,55;0,72;-0,30;0,30;;0,6329;-0,7681;0,0974;-0,1032;0,8179;-0,9726;0,7674;0,6055;0,8151;;0,09736;-0,97263;0,81507;1,27273;0,07650;-0,76421;0,64041
0,356448174;0,408767208;-0,206498567;0,22909736;0,858942438;;1;0,41;-0,21;0,23;0,86;;-0,5804;-0,7969;-0,1674;0,6076;-0,4755;0,5624;-0,5420;0,2247;0,8950;;-0,16741;0,56238;0,89498;1,07018;-0,15643;0,52550;0,83629
0,357456923;0,341853983;-0,316818361;0,273624883;0,841362825;;1;0,34;-0,32;0,27;0,84;;-0,5656;-0,7487;-0,3460;0,4020;-0,4158;0,6770;-0,7202;0,2438;0,8504;;-0,34602;0,67704;0,85035;1,14071;-0,30334;0,59353;0,74546
0,358944178;0,328989257;-0,339194774;0,273812619;0,837699005;;2;0,33;-0,34;0,27;0,84;;-0,5534;-0,7370;-0,3881;0,3655;-0,4035;0,6819;-0,7485;0,2355;0,8501;;-0,38814;0,68192;0,85007;1,15684;-0,33551;0,58946;0,73482
0,359944582;0,326007545;-0,34483816;0,272451129;0,837004245;;1;0,33;-0,34;0,27;0,84;;-0,5497;-0,7336;-0,3995;0,3578;-0,4011;0,6810;-0,7549;0,2314;0,8515;;-0,39953;0,68097;0,85148;1,16119;-0,34407;0,58645;0,73328
0,360944271;0,325082067;-0,346711938;0,271695185;0,836835831;;1;0,33;-0,35;0,27;0,84;;-0,5482;-0,7325;-0,4036;0,3557;-0,4005;0,6801;-0,7569;0,2293;0,8523;;-0,40358;0,68014;0,85230;1,16271;-0,34710;0,58496;0,73303
0,362756968;0,437942948;-0,04272844;0,399744413;0,804104881;;2;0,44;-0,04;0,40;0,80;;-0,6128;-0,7384;0,2814;0,6701;-0,2932;0,6802;-0,4187;0,6054;0,6804;;0,28139;0,68019;0,68040;1,00239;0,28072;0,67857;0,67878
0,363758564;0,568488915;0,689377206;-0,308507321;0,326194198;;1;0,57;0,69;-0,31;0,33;;0,5969;-0,7962;0,0990;-0,0545;0,7872;-0,9851;0,8005;0,5826;0,8097;;0,09900;-0,98511;0,80970;1,27901;0,07740;-0,77022;0,63307
0,364759684;0,563598707;0,696860741;-0,315992906;0,311271728;;1;0,56;0,70;-0,32;0,31;;0,6066;-0,7913;0,0777;-0,0895;0,8063;-0,9823;0,7901;0,5888;0,8004;;0,07769;-0,98229;0,80037;1,26945;0,06120;-0,77379;0,63048
0,365760088;0,563266736;0,697822518;-0,315664611;0,310048658;;1;0,56;0,70;-0,32;0,31;;0,6085;-0,7898;0,0770;-0,0913;0,8078;-0,9819;0,7883;0,5904;0,8007;;0,07697;-0,98188;0,80067;1,26928;0,06064;-0,77357;0,63080
0,366759539;0,563474251;0,698054131;-0,314421744;0,310412896;;1;0,56;0,70;-0,31;0,31;;0,6097;-0,7888;0,0791;-0,0891;0,8074;-0,9819;0,7877;0,5916;0,8024;;0,07905;-0,98194;0,80238;1,27054;0,06222;-0,77285;0,63153
0,36779356;0,56373426;0,698181839;-0,313140252;0,310948527;;1;0,56;0,70;-0,31;0,31;;0,6106;-0,7877;0,0812;-0,0867;0,8066;-0,9818;0,7871;0,5925;0,8039;;0,08115;-0,98184;0,80387;1,27153;0,06382;-0,77217;0,63220
0,368794918;0,567142842;0,692554042;-0,316089319;0,314333323;;1;0,57;0,69;-0,32;0,31;;0,6026;-0,7943;0,0768;-0,0814;0,8024;-0,9842;0,7939;0,5868;0,8002;;0,07685;-0,98425;0,80016;1,27079;0,06047;-0,77452;0,62966
0,369794846;0,567878866;0,691928442;-0,315089681;0,315384081;;1;0,57;0,69;-0,32;0,32;;0,6025;-0,7943;0,0786;-0,0778;0,8010;-0,9846;0,7943;0,5871;0,8014;;0,07856;-0,98463;0,80143;1,27198;0,06176;-0,77409;0,63006
0,37079525;0,568059555;0,691882124;-0,314549347;0,315699504;;1;0,57;0,69;-0,31;0,32;;0,6029;-0,7939;0,0795;-0,0765;0,8007;-0,9847;0,7942;0,5876;0,8022;;0,07953;-0,98471;0,80222;1,27261;0,06249;-0,77377;0,63037
0,371794939;0,568132833;0,69189801;-0,314234821;0,315846016;;1;0,57;0,69;-0,31;0,32;;0,6030;-0,7936;0,0800;-0,0760;0,8005;-0,9846;0,7940;0,5877;0,8025;;0,08001;-0,98459;0,80247;1,27270;0,06287;-0,77362;0,63053
0,373308897;0,56817758;0,691915803;-0,314020317;0,315939867;;1;0,57;0,69;-0,31;0,32;;0,6032;-0,7935;0,0803;-0,0755;0,8004;-0,9847;0,7940;0,5879;0,8028;;0,08031;-0,98466;0,80277;1,27297;0,06309;-0,77351;0,63063
0,375192642;0,576411646;0,682651893;-0,317852929;0,317341335;;2;0,58;0,68;-0,32;0,32;;0,5966;-0,7998;0,0668;-0,0683;0,7987;-0,9888;0,7997;0,5853;0,7979;;0,06677;-0,98876;0,79794;1,27232;0,05248;-0,77713;0,62715
0,376193762;0,577529198;0,681419399;-0,318229998;0,317580377;;1;0,58;0,68;-0,32;0,32;;0,5957;-0,8005;0,0653;-0,0668;0,7982;-0,9891;0,8003;0,5849;0,7974;;0,06530;-0,98914;0,79743;1,27222;0,05133;-0,77749;0,62680
0,377193213;0,577712023;0,681272406;-0,318106914;0,31768651;;1;0,58;0,68;-0,32;0,32;;0,5958;-0,8005;0,0654;-0,0664;0,7982;-0,9893;0,8004;0,5851;0,7977;;0,06537;-0,98929;0,79765;1,27249;0,05137;-0,77745;0,62684
0,378192902;0,577760243;0,68126523;-0,317968184;0,317753083;;1;0,58;0,68;-0,32;0,32;;0,5959;-0,8006;0,0656;-0,0661;0,7981;-0,9894;0,8005;0,5852;0,7979;;0,06555;-0,98943;0,79790;1,27276;0,05151;-0,77739;0,62690
0,380191565;0,577783632;0,681273122;-0,317862594;0,317799275;;2;0,58;0,68;-0,32;0,32;;0,5960;-0,8004;0,0657;-0,0659;0,7981;-0,9894;0,8004;0,5853;0,7980;;0,06567;-0,98937;0,79796;1,27275;0,05160;-0,77734;0,62696
0,382069826;0,579959565;0,674584276;-0,322918479;0,322965344;;2;0,58;0,67;-0,32;0,32;;0,5829;-0,8103;0,0612;-0,0610;0,7914;-0,9911;0,8104;0,5739;0,7915;;0,06123;-0,99113;0,79155;1,26990;0,04821;-0,78048;0,62332
0,383069754;0,58040766;0,673778159;-0,32275338;0,324006476;;1;0,58;0,67;-0,32;0,32;;0,5817;-0,8111;0,0619;-0,0589;0,7901;-0,9913;0,8113;0,5730;0,7916;;0,06192;-0,99132;0,79165;1,27014;0,04875;-0,78048;0,62328
0,384069681;0,580510827;0,673695256;-0,322505869;0,324240415;;1;0,58;0,67;-0,32;0,32;;0,5817;-0,8109;0,0624;-0,0581;0,7898;-0,9913;0,8112;0,5731;0,7920;;0,06240;-0,99127;0,79195;1,27032;0,04913;-0,78034;0,62343
0,385070324;0,58055504;0,673701478;-0,322314821;0,324338281;;1;0,58;0,67;-0,32;0,32;;0,5819;-0,8108;0,0627;-0,0577;0,7897;-0,9913;0,8112;0,5733;0,7923;;0,06271;-0,99134;0,79226;1,27058;0,04935;-0,78023;0,62354
0,387069702;0,580564509;0,673704333;-0,322270785;0,324359159;;2;0,58;0,67;-0,32;0,32;;0,5819;-0,8110;0,0628;-0,0576;0,7896;-0,9914;0,8114;0,5732;0,7923;;0,06284;-0,99141;0,79233;1,27068;0,04946;-0,78022;0,62355
0,388589144;0,556221818;0,677043628;-0,334028028;0,347353554;;2;0,56;0,68;-0,33;0,35;;0,5354;-0,8387;0,0988;-0,0658;0,7586;-0,9852;0,8419;0,5210;0,7768;;0,09884;-0,98516;0,77682;1,25847;0,07854;-0,78282;0,61727
0,389589787;0,552091316;0,677006723;-0,339297379;0,34890452;;1;0,55;0,68;-0,34;0,35;;0,5263;-0,8447;0,0978;-0,0742;0,7565;-0,9843;0,8471;0,5108;0,7698;;0,09776;-0,98431;0,76975;1,25337;0,07799;-0,78533;0,61415
0,390590668;0,551334503;0,676896271;-0,340902434;0,348750964;;1;0,55;0,68;-0,34;0,35;;0,5243;-0,8461;0,0963;-0,0769;0,7567;-0,9842;0,8481;0,5085;0,7676;;0,09633;-0,98416;0,76757;1,25181;0,07695;-0,78619;0,61317
0,391591311;0,551214997;0,676872;-0,34119808;0,348697853;;1;0,55;0,68;-0,34;0,35;;0,5240;-0,8463;0,0959;-0,0775;0,7568;-0,9842;0,8482;0,5083;0,7672;;0,09593;-0,98417;0,76719;1,25155;0,07665;-0,78636;0,61299
0,392590761;0,551238221;0,676888858;-0,341062866;0,348760691;;1;0,55;0,68;-0,34;0,35;;0,5240;-0,8463;0,0962;-0,0773;0,7567;-0,9842;0,8482;0,5083;0,7673;;0,09618;-0,98417;0,76733;1,25165;0,07684;-0,78630;0,61305
0,39459157;0,551235718;0,676888233;-0,341069801;0,348759077;;2;0,55;0,68;-0,34;0,35;;0,5240;-0,8463;0,0962;-0,0773;0,7567;-0,9842;0,8482;0,5083;0,7673;;0,09618;-0,98417;0,76733;1,25165;0,07684;-0,78630;0,61305
0,395585775;0,55122915;0,676884953;-0,341098522;0,348747735;;1;0,55;0,68;-0,34;0,35;;0,5241;-0,8462;0,0960;-0,0774;0,7568;-0,9841;0,8481;0,5083;0,7673;;0,09604;-0,98410;0,76726;1,25154;0,07674;-0,78631;0,61305
0,396586418;0,551222603;0,676881606;-0,341127639;0,3487361;;1;0,55;0,68;-0,34;0,35;;0,5241;-0,8462;0,0960;-0,0774;0,7568;-0,9841;0,8481;0,5083;0,7673;;0,09604;-0,98410;0,76726;1,25154;0,07674;-0,78631;0,61305
0,398574352;0,551216704;0,676878581;-0,341153927;0,348725579;;2;0,55;0,68;-0,34;0,35;;0,5240;-0,8463;0,0959;-0,0775;0,7568;-0,9842;0,8482;0,5083;0,7672;;0,09593;-0,98417;0,76719;1,25155;0,07665;-0,78636;0,61299
0,400574684;0,551257352;0,676899428;-0,340972662;0,348798136;;2;0,55;0,68;-0,34;0,35;;0,5242;-0,8462;0,0962;-0,0771;0,7567;-0,9842;0,8482;0,5085;0,7675;;0,09622;-0,98423;0,76751;1,25181;0,07686;-0,78625;0,61312
0,402574539;0,551263933;0,676902802;-0,340943303;0,348809886;;2;0,55;0,68;-0,34;0,35;;0,5243;-0,8461;0,0963;-0,0769;0,7567;-0,9842;0,8481;0,5085;0,7676;;0,09633;-0,98416;0,76757;1,25181;0,07695;-0,78619;0,61317
0,403574944;0,58668371;0,664062353;0,037189867;0,461996028;;1;0,59;0,66;0,04;0,46;;0,5704;-0,4927;0,6573;0,5915;0,5732;-0,7449;0,5700;0,8136;0,9973;;0,65728;-0,74488;0,99731;1,40765;0,46693;-0,52917;0,70849
0,405094385;0,525139002;0,539179299;0,42543375;0,502514514;;1;0,53;0,54;0,43;0,50;;0,1330;-0,0690;0,9887;0,9865;0,4949;-0,1387;0,0951;0,9938;0,6380;;0,98865;-0,13874;0,63801;1,18479;0,83445;-0,11710;0,53850
0,406094074;0,503508397;0,505345052;0,490465649;0,500548819;;1;0,50;0,51;0,49;0,50;;0,0177;-0,0083;0,9997;0,9997;0,4989;-0,0178;0,0119;0,9998;0,5188;;0,99974;-0,01785;0,51875;1,12645;0,88751;-0,01584;0,46052
0,408123732;0,61734002;0,637962543;-0,304734395;0,345010204;;2;0,62;0,64;-0,30;0,35;;0,5762;-0,8147;0,0640;0,0371;0,7619;-0,9979;0,8164;0,5774;0,8143;;0,06404;-0,99792;0,81429;1,28957;0,04966;-0,77383;0,63144
0,410123348;0,613850432;0,634875126;-0,327714328;0,335744755;;2;0,61;0,63;-0,33;0,34;;0,5599;-0,8283;0,0239;-0,0039;0,7747;-0,9995;0,8286;0,5595;0,7853;;0,02392;-0,99955;0,78528;1,27135;0,01882;-0,78621;0,61767
0,411123514;0,613243498;0,63433396;-0,331442384;0,334213682;;1;0,61;0,63;-0,33;0,33;;0,5568;-0,8303;0,0175;-0,0106;0,7765;-0,9994;0,8304;0,5564;0,7802;;0,01754;-0,99941;0,78021;1,26802;0,01383;-0,78817;0,61530
0,413153648;0,613117158;0,634221395;-0,332208846;0,333897972;;2;0,61;0,63;-0,33;0,33;;0,5563;-0,8308;0,0162;-0,0119;0,7770;-0,9995;0,8309;0,5558;0,7792;;0,01618;-0,99950;0,77923;1,26746;0,01276;-0,78858;0,61480
0,415185928;0,621281776;0,624086442;-0,33516783;0,334944165;;2;0,62;0,62;-0,34;0,33;;0,5510;-0,8345;0,0015;-0,0022;0,7757;-1,0000;0,8345;0,5510;0,7753;;0,00150;-1,00002;0,77531;1,26537;0,00119;-0,79030;0,61272
0,417219877;0,622491206;0,622852613;-0,334752265;0,335410558;;2;0,62;0,62;-0,33;0,34;;0,5509;-0,8347;0,0010;0,0005;0,7751;-1,0001;0,8347;0,5509;0,7759;;0,00102;-1,00009;0,77591;1,26579;0,00080;-0,79009;0,61299
0,419219732;0,622702989;0,622738511;-0,334376327;0,335604241;;2;0,62;0,62;-0,33;0,34;;0,5511;-0,8344;0,0015;0,0015;0,7747;-1,0000;0,8344;0,5511;0,7763;;0,00149;-0,99996;0,77631;1,26593;0,00118;-0,78990;0,61324
0,420209885;0,622773475;0,622765517;-0,334058329;0,335739992;;1;0,62;0,62;-0,33;0,34;;0,5514;-0,8343;0,0020;0,0020;0,7747;-1,0001;0,8343;0,5514;0,7768;;0,00199;-1,00007;0,77683;1,26634;0,00157;-0,78974;0,61345
0,421239614;0,62283654;0,622822785;-0,333674993;0,335897934;;1;0,62;0,62;-0,33;0,34;;0,5516;-0,8341;0,0027;0,0027;0,7743;-0,9999;0,8341;0,5516;0,7772;;0,00274;-0,99994;0,77723;1,26648;0,00216;-0,78954;0,61369
0,423269987;0,62286142;0,622846892;-0,333519048;0,335961971;;2;0,62;0,62;-0,33;0,34;;0,5518;-0,8340;0,0030;0,0032;0,7742;-1,0000;0,8340;0,5518;0,7776;;0,00305;-1,00000;0,77756;1,26673;0,00241;-0,78943;0,61383
0,424268961;0,622879377;0,622864747;-0,333405057;0,336008715;;1;0,62;0,62;-0,33;0,34;;0,5520;-0,8339;0,0032;0,0032;0,7743;-1,0001;0,8339;0,5520;0,7777;;0,00324;-1,00005;0,77775;1,26689;0,00256;-0,78938;0,61390
0,426269293;0,622895751;0,622881108;-0,333300818;0,336051444;;2;0,62;0,62;-0,33;0,34;;0,5520;-0,8339;0,0035;0,0035;0,7741;-1,0001;0,8339;0,5520;0,7779;;0,00349;-1,00005;0,77788;1,26697;0,00275;-0,78932;0,61397
0,427269697;0,622957622;0,622942983;-0,332906268;0,336213114;;1;0,62;0,62;-0,33;0,34;;0,5523;-0,8336;0,0040;0,0042;0,7739;-1,0000;0,8336;0,5523;0,7783;;0,00404;-0,99998;0,77834;1,26719;0,00319;-0,78913;0,61422
0,428988695;0,626146047;0,62613753;0,070063866;0,45932992;;2;0,63;0,63;0,07;0,46;;0,5681;-0,4874;0,6629;0,6629;0,5780;-0,7196;0,4874;0,8484;0,9900;;0,66291;-0,71961;0,99004;1,39193;0,47625;-0,51698;0,71127
0,431016922;0,531307603;0,531306046;0,429662463;0,50081562;;2;0,53;0,53;0,43;0,50;;0,1291;-0,0756;0,9887;0,9887;0,4984;-0,1342;0,0756;0,9949;0,6307;;0,98875;-0,13417;0,63072;1,18044;0,83761;-0,11366;0,53431
0,432324648;0,50460493;0,504604711;0,490331302;0,50032306;;1;0,50;0,50;0,49;0,50;;0,0185;-0,0101;0,9997;0,9997;0,4993;-0,0186;0,0101;0,9998;0,5191;;0,99971;-0,01865;0,51915;1,12663;0,88735;-0,01655;0,46080
0,433324337;0,500663966;0,500663935;0,498618845;0,500050461;;1;0,50;0,50;0,50;0,50;;0,0027;-0,0015;1,0001;1,0001;0,4999;-0,0027;0,0015;1,0001;0,5029;;1,00010;-0,00270;0,50290;1,11942;0,89340;-0,00241;0,44925
0,435324192;0,500093209;0,500093205;0,499806369;0,500007162;;2;0,50;0,50;0,50;0,50;;0,0004;-0,0002;1,0000;1,0000;0,5000;-0,0004;0,0002;1,0000;0,5004;;1,00000;-0,00040;0,50040;1,11821;0,89428;-0,00036;0,44750
0,43735218;0,60964906;0,614888008;-0,336549492;0,370101608;;2;0,61;0,61;-0,34;0,37;;0,4995;-0,8651;0,0449;0,0374;0,7260;-0,9988;0,8654;0,5006;0,7735;;0,04489;-0,99876;0,77346;1,26403;0,03551;-0,79014;0,61190
0,439354181;0,607138443;0,612445481;-0,351352062;0,364479317;;2;0,61;0,61;-0,35;0,36;;0,4873;-0,8730;0,0198;0,0122;0,7342;-0,9997;0,8731;0,4874;0,7530;;0,01977;-0,99975;0,75298;1,25175;0,01579;-0,79868;0,60155
0,441353798;0,606704042;0,612022302;-0,35381268;0,363531972;;2;0,61;0,61;-0,35;0,36;;0,4853;-0,8741;0,0156;0,0080;0,7357;-0,9998;0,8742;0,4854;0,7496;;0,01562;-0,99981;0,74959;1,24970;0,01250;-0,80004;0,59981
0,443353891;0,606607649;0,611928378;-0,354354961;0,363322698;;2;0,61;0,61;-0,35;0,36;;0,4848;-0,8745;0,0146;0,0070;0,7360;-0,9999;0,8746;0,4849;0,7488;;0,01465;-0,99986;0,74877;1,24924;0,01173;-0,80038;0,59938
0,44538331;0,606601836;0,611922714;-0,354387618;0,36331009;;2;0,61;0,61;-0,35;0,36;;0,4848;-0,8745;0,0146;0,0070;0,7360;-0,9999;0,8746;0,4849;0,7488;;0,01465;-0,99986;0,74877;1,24924;0,01173;-0,80038;0,59938
0,447386742;0,606616779;0,611937274;-0,354303654;0,363342507;;2;0,61;0,61;-0,35;0,36;;0,4849;-0,8743;0,0148;0,0072;0,7359;-0,9998;0,8744;0,4849;0,7488;;0,01477;-0,99979;0,74884;1,24923;0,01182;-0,80033;0,59945
0,449386835;0,606649206;0,611968872;-0,354121331;0,363412883;;2;0,61;0,61;-0,35;0,36;;0,4851;-0,8743;0,0152;0,0075;0,7358;-0,9998;0,8744;0,4851;0,7492;;0,01521;-0,99984;0,74918;1,24947;0,01217;-0,80021;0,59960
0,451416492;0,60667069;0,611989805;-0,354000457;0,363459529;;2;0,61;0,61;-0,35;0,36;;0,4852;-0,8744;0,0154;0,0078;0,7358;-1,0000;0,8745;0,4852;0,7494;;0,01538;-0,99996;0,74945;1,24973;0,01231;-0,80014;0,59969
0,453435421;0,619711689;0,622875868;0,048237868;0,475032824;;2;0,62;0,62;0,05;0,48;;0,5441;-0,5287;0,6515;0,6488;0,5487;-0,7262;0,5320;0,8178;0,9953;;0,65149;-0,72623;0,99533;1,39375;0,46744;-0,52106;0,71414
0,454435587;0,531448967;0,532041624;0,42441073;0,504350314;;1;0,53;0,53;0,42;0,50;;0,1309;-0,0845;0,9877;0,9876;0,4911;-0,1373;0,0856;0,9935;0,6397;;0,98773;-0,13727;0,63971;1,18478;0,83369;-0,11587;0,53994
0,456393003;0,504682885;0,504766701;0,489545223;0,500850514;;2;0,50;0,50;0,49;0,50;;0,0190;-0,0114;0,9998;0,9998;0,4983;-0,0192;0,0116;0,9999;0,5208;;0,99981;-0,01916;0,52084;1,12750;0,88675;-0,01700;0,46194
0,458429575;0,500667732;0,500679599;0,498524447;0,500125121;;2;0,50;0,50;0,50;0,50;;0,0028;-0,0016;1,0000;1,0000;0,4998;-0,0028;0,0016;1,0000;0,5030;;1,00000;-0,00280;0,50300;1,11938;0,89335;-0,00250;0,44935
0,460399389;0,500092616;0,50009426;0,499795634;0,50001743;;2;0,50;0,50;0,50;0,50;;0,0004;-0,0002;1,0000;1,0000;0,5000;-0,0004;0,0002;1,0000;0,5004;;1,00000;-0,00040;0,50040;1,11821;0,89428;-0,00036;0,44750
0,461994886;0,500012656;0,50001288;0,49997208;0,500002383;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,463995695;0,500001718;0,500001749;0,499996209;0,500000324;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
