;;;;;;;W;X;Y;Z;;;;;;;;;;;;;;;;;;
0,46599555;0,500000233;0,500000237;0,499999487;0,500000044;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,468026161;0,500000031;0,500000032;0,499999931;0,500000006;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,470610857;0,500000004;0,500000004;0,499999991;0,500000001;;3;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,472639322;0,500000001;0,500000001;0,499999999;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,474208593;0,5;0,5;0,5;0,5;;1;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,476208687;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,477802515;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,479832172;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,481633663;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,48362422;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,485233068;0,5;0,5;0,5;0,5;;1;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,487232924;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,489329576;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,491352081;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,493943214;0,5;0,5;0,5;0,5;;3;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,495968819;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,497968912;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,499996424;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,502051353;0,5;0,5;0,5;0,5;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,504078388;0,655123041;0,538491286;-0,367028951;0,382270434;;2;0,66;0,54;-0,37;0,38;;0,4383;-0,8961;-0,0691;0,1056;0,7077;-0,9862;0,8926;0,4249;0,7306;;-0,06911;-0,98615;0,73060;1,22925;-0,05622;-0,80224;0,59435
0,506722927;0,655051192;0,538370832;-0,367526777;0,382084875;;3;0,66;0,54;-0,37;0,38;;0,4380;-0,8964;-0,0701;0,1049;0,7081;-0,9863;0,8929;0,4246;0,7300;;-0,07005;-0,98626;0,72997;1,22901;-0,05700;-0,80248;0,59395
0,508723021;0,655238018;0,538684398;-0,366229204;0,382568203;;2;0,66;0,54;-0,37;0,38;;0,4390;-0,8959;-0,0677;0,1068;0,7072;-0,9861;0,8921;0,4257;0,7318;;-0,06766;-0,98613;0,73177;1,22984;-0,05501;-0,80183;0,59501
0,510752439;0,655363958;0,53889643;-0,365348764;0,382895549;;2;0,66;0,54;-0,37;0,38;;0,4399;-0,8956;-0,0661;0,1082;0,7068;-0,9861;0,8915;0,4266;0,7331;;-0,06615;-0,98614;0,73313;1,23058;-0,05375;-0,80136;0,59576
0,512751341;0,655445627;0,539034213;-0,364775315;0,383108493;;2;0,66;0,54;-0,36;0,38;;0,4402;-0,8954;-0,0652;0,1089;0,7064;-0,9860;0,8912;0,4270;0,7338;;-0,06520;-0,98603;0,73376;1,23082;-0,05297;-0,80112;0,59615
0,514755726;0,655500594;0,539127076;-0,364388231;0,383252116;;2;0,66;0,54;-0,36;0,38;;0,4406;-0,8954;-0,0645;0,1096;0,7062;-0,9861;0,8910;0,4274;0,7344;;-0,06445;-0,98611;0,73444;1,23125;-0,05235;-0,80090;0,59650
0,516755342;0,655548656;0,539208358;-0,36404903;0,383377894;;2;0,66;0,54;-0,36;0,38;;0,4409;-0,8952;-0,0637;0,1101;0,7059;-0,9860;0,8907;0,4278;0,7349;;-0,06375;-0,98601;0,73492;1,23141;-0,05177;-0,80071;0,59681
0,518754959;0,655591105;0,539280213;-0,363748865;0,383489137;;2;0,66;0,54;-0,36;0,38;;0,4413;-0,8951;-0,0632;0,1106;0,7059;-0,9861;0,8905;0,4282;0,7355;;-0,06324;-0,98609;0,73545;1,23177;-0,05134;-0,80055;0,59707
0,520784378;0,655626416;0,539340035;-0,363498748;0,383581789;;2;0,66;0,54;-0,36;0,38;;0,4414;-0,8950;-0,0629;0,1109;0,7056;-0,9860;0,8904;0,4283;0,7357;;-0,06287;-0,98601;0,73567;1,23182;-0,05104;-0,80045;0,59722
0,522778034;0,655668676;0,539411685;-0,363198915;0,383692805;;2;0,66;0,54;-0,36;0,38;;0,4418;-0,8950;-0,0624;0,1114;0,7056;-0,9861;0,8902;0,4286;0,7362;;-0,06236;-0,98609;0,73621;1,23218;-0,05061;-0,80028;0,59748
0,524326801;0,655759953;0,539566655;-0,362549434;0,383933089;;1;0,66;0,54;-0,36;0,38;;0,4425;-0,8947;-0,0612;0,1123;0,7053;-0,9861;0,8898;0,4294;0,7372;;-0,06115;-0,98607;0,73721;1,23270;-0,04961;-0,79992;0,59805
0,526326656;0,655799128;0,539633258;-0,362269889;0,384036428;;2;0,66;0,54;-0,36;0,38;;0,4425;-0,8946;-0,0608;0,1127;0,7050;-0,9860;0,8896;0,4295;0,7374;;-0,06078;-0,98599;0,73744;1,23275;-0,04930;-0,79983;0,59820
0,527844191;0,646953247;0,580224356;0,062146226;0,49084523;;2;0,65;0,58;0,06;0,49;;0,5105;-0,5630;0,6499;0,7072;0,5182;-0,6898;0,4892;0,8117;0,9923;;0,64988;-0,68982;0,99227;1,37215;0,47362;-0,50273;0,72315
0,529873133;0,535953479;0,523469457;0,426544442;0,5067479;;2;0,54;0,52;0,43;0,51;;0,1227;-0,0966;0,9877;0,9897;0,4865;-0,1290;0,0733;0,9934;0,6362;;0,98772;-0,12898;0,63619;1,18194;0,83568;-0,10912;0,53826
0,53187561;0,689784235;0,527654421;-0,334113994;0,366259962;;2;0,69;0,53;-0,33;0,37;;0,5085;-0,8580;-0,0743;0,1527;0,7317;-0,9728;0,8475;0,4833;0,7768;;-0,07433;-0,97278;0,77684;1,24712;-0,05960;-0,78002;0,62291
0,533872843;0,688663608;0,524759624;-0,345754803;0,361695159;;2;0,69;0,52;-0,35;0,36;;0,4993;-0,8612;-0,0967;0,1353;0,7385;-0,9730;0,8559;0,4727;0,7610;;-0,09666;-0,97301;0,76097;1,23902;-0,07802;-0,78531;0,61417
0,535387754;0,688490612;0,524336116;-0,347429202;0,361033606;;1;0,69;0,52;-0,35;0,36;;0,4979;-0,8614;-0,0998;0,1328;0,7393;-0,9728;0,8569;0,4711;0,7586;;-0,09983;-0,97278;0,75856;1,23761;-0,08066;-0,78602;0,61292
0,537387609;0,688475657;0,524298559;-0,347576349;0,36097503;;2;0,69;0,52;-0,35;0,36;;0,4978;-0,8616;-0,1001;0,1326;0,7394;-0,9729;0,8572;0,4710;0,7584;;-0,10010;-0,97293;0,75842;1,23766;-0,08088;-0,78610;0,61278
0,539436102;0,688490851;0,524332961;-0,347438549;0,361028736;;2;0,69;0,52;-0,35;0,36;;0,4979;-0,8614;-0,0998;0,1328;0,7393;-0,9728;0,8569;0,4711;0,7586;;-0,09983;-0,97278;0,75856;1,23761;-0,08066;-0,78602;0,61292
0,541456699;0,692283923;0,519119909;-0,347494535;0,361254811;;2;0,69;0,52;-0,35;0,36;;0,4975;-0,8610;-0,1060;0,1395;0,7390;-0,9698;0,8563;0,4676;0,7585;;-0,10605;-0,96985;0,75853;1,23581;-0,08581;-0,78479;0,61379
0,543456554;0,692856328;0,518587529;-0,346855534;0,361536058;;2;0,69;0,52;-0,35;0,36;;0,4980;-0,8608;-0,1058;0,1412;0,7387;-0,9695;0,8557;0,4679;0,7594;;-0,10579;-0,96948;0,75940;1,23603;-0,08559;-0,78435;0,61438
0,545436859;0,692955052;0,518570834;-0,346557425;0,361656656;;2;0,69;0,52;-0,35;0,36;;0,4982;-0,8608;-0,1052;0,1418;0,7385;-0,9695;0,8555;0,4680;0,7599;;-0,10523;-0,96951;0,75989;1,23631;-0,08512;-0,78420;0,61464
0,547436714;0,692982294;0,518602768;-0,346383807;0,361724988;;2;0,69;0,52;-0,35;0,36;;0,4984;-0,8606;-0,1050;0,1420;0,7384;-0,9694;0,8553;0,4682;0,7600;;-0,10496;-0,96937;0,76003;1,23626;-0,08490;-0,78411;0,61478
0,549466372;0,692998141;0,518636704;-0,346244341;0,361779492;;2;0,69;0,52;-0,35;0,36;;0,4984;-0,8605;-0,1046;0,1424;0,7382;-0,9693;0,8551;0,4683;0,7602;;-0,10457;-0,96929;0,76024;1,23629;-0,08459;-0,78403;0,61493
0,551468134;0,69126654;0,519213934;-0,346864989;0,363664874;;2;0,69;0,52;-0,35;0,36;;0,4948;-0,8631;-0,1020;0,1426;0,7355;-0,9702;0,8573;0,4655;0,7594;;-0,10196;-0,97018;0,75940;1,23626;-0,08247;-0,78477;0,61427
0,553468227;0,690994298;0,519193504;-0,347329498;0,363768065;;2;0,69;0,52;-0,35;0,36;;0,4941;-0,8634;-0,1022;0,1421;0,7353;-0,9702;0,8577;0,4648;0,7588;;-0,10220;-0,97023;0,75878;1,23594;-0,08269;-0,78502;0,61393
0,555468559;0,690960758;0,5191975;-0,347365065;0,363792109;;2;0,69;0,52;-0,35;0,36;;0,4940;-0,8635;-0,1023;0,1420;0,7354;-0,9703;0,8579;0,4648;0,7587;;-0,10234;-0,97030;0,75871;1,23596;-0,08280;-0,78506;0,61386
0,55746007;0,690963061;0,519214186;-0,34730638;0,363819949;;2;0,69;0,52;-0,35;0,36;;0,4941;-0,8634;-0,1022;0,1421;0,7353;-0,9702;0,8577;0,4648;0,7588;;-0,10220;-0,97023;0,75878;1,23594;-0,08269;-0,78502;0,61393
0,560064316;0,690970505;0,519233417;-0,347231754;0,363849598;;3;0,69;0,52;-0,35;0,36;;0,4942;-0,8633;-0,1021;0,1422;0,7352;-0,9702;0,8576;0,4649;0,7589;;-0,10206;-0,97016;0,75885;1,23591;-0,08258;-0,78497;0,61400
0,562086105;0,668109595;0,527844746;-0,355339351;0,38567271;;2;0,67;0,53;-0,36;0,39;;0,4499;-0,8904;-0,0676;0,1403;0,7024;-0,9793;0,8819;0,4312;0,7475;;-0,06761;-0,97932;0,74746;1,23383;-0,05479;-0,79373;0,60580
0,564058781;0,664501626;0,528006792;-0,360220807;0,387152925;;2;0,66;0,53;-0,36;0,39;;0,4407;-0,8950;-0,0698;0,1342;0,7002;-0,9807;0,8876;0,4228;0,7405;;-0,06982;-0,98065;0,74052;1,23082;-0,05673;-0,79674;0,60165
0,565584421;0,663939547;0,527883699;-0,361451511;0,387138067;;2;0,66;0,53;-0,36;0,39;;0,4389;-0,8957;-0,0713;0,1323;0,7003;-0,9808;0,8887;0,4211;0,7386;;-0,07130;-0,98082;0,73861;1,22989;-0,05797;-0,79749;0,60055
0,567611456;0,66385774;0,527854869;-0,361665496;0,387117822;;2;0,66;0,53;-0,36;0,39;;0,4388;-0,8959;-0,0716;0,1321;0,7004;-0,9810;0,8890;0,4209;0,7385;;-0,07157;-0,98097;0,73846;1,22994;-0,05819;-0,79758;0,60040
0,569604397;0,663843832;0,527845463;-0,361716437;0,387106902;;2;0,66;0,53;-0,36;0,39;;0,4385;-0,8957;-0,0716;0,1321;0,7002;-0,9807;0,8888;0,4207;0,7382;;-0,07157;-0,98074;0,73822;1,22961;-0,05821;-0,79760;0,60037
0,571615458;0,663869929;0,527896271;-0,361513469;0,387182459;;2;0,66;0,53;-0,36;0,39;;0,4388;-0,8958;-0,0712;0,1325;0,7002;-0,9809;0,8888;0,4210;0,7387;;-0,07119;-0,98089;0,73868;1,22999;-0,05788;-0,79748;0,60056
0,573639154;0,650760765;0,573351084;0,067010922;0,493242838;;2;0,65;0,57;0,07;0,49;;0,5046;-0,5651;0,6528;0,7188;0,5136;-0,6802;0,4784;0,8124;0,9911;;0,65281;-0,68025;0,99109;1,36790;0,47723;-0,49729;0,72453
0,575639248;0,534980722;0,521131968;0,430546651;0,506800435;;2;0,54;0,52;0,43;0,51;;0,1156;-0,0936;0,9888;0,9909;0,4863;-0,1212;0,0676;0,9939;0,6293;;0,98882;-0,12122;0,62929;1,17833;0,83917;-0,10288;0,53405
0,577638865;0,505267472;0,503262274;0,490146184;0,501187173;;2;0,51;0,50;0,49;0,50;;0,0172;-0,0132;0,9998;0,9998;0,4976;-0,0174;0,0092;0,9999;0,5196;;0,99980;-0,01736;0,51964;1,12691;0,88720;-0,01540;0,46112
0,579373121;0,500773824;0,500480874;0,49856467;0,50017771;;1;0,50;0,50;0,50;0,50;;0,0025;-0,0019;1,0001;1,0001;0,4997;-0,0025;0,0013;1,0001;0,5029;;1,00010;-0,00250;0,50290;1,11942;0,89340;-0,00223;0,44925
0,581372976;0,69691418;0,50531378;-0,345977208;0,373186791;;2;0,70;0,51;-0,35;0,37;;0,4820;-0,8698;-0,1051;0,1705;0,7214;-0,9625;0,8594;0,4460;0,7606;;-0,10510;-0,96254;0,76056;1,23125;-0,08536;-0,78176;0,61771
0,583408356;0,69658534;0,504447909;-0,349216885;0,371952602;;2;0,70;0,50;-0,35;0,37;;0,4793;-0,8705;-0,1112;0,1660;0,7232;-0,9625;0,8618;0,4429;0,7561;;-0,11123;-0,96253;0,75611;1,22905;-0,09050;-0,78316;0,61520
0,585408211;0,696572494;0,504414072;-0,349342568;0,371904523;;2;0,70;0,50;-0,35;0,37;;0,4794;-0,8705;-0,1115;0,1658;0,7234;-0,9625;0,8618;0,4429;0,7560;;-0,11147;-0,96254;0,75597;1,22898;-0,09070;-0,78320;0,61512
0,587408543;0,696610421;0,504512406;-0,34897566;0,372044543;;2;0,70;0,50;-0,35;0,37;;0,4796;-0,8704;-0,1109;0,1661;0,7232;-0,9625;0,8616;0,4432;0,7564;;-0,11088;-0,96253;0,75635;1,22915;-0,09021;-0,78308;0,61535
0,589440823;0,696623235;0,504545693;-0,348851387;0,372091952;;2;0,70;0,50;-0,35;0,37;;0,4796;-0,8704;-0,1106;0,1664;0,7230;-0,9625;0,8615;0,4432;0,7565;;-0,11064;-0,96252;0,75650;1,22922;-0,09001;-0,78303;0,61543
0,59195447;0,677147271;0,50745763;-0,356891617;0,395710376;;3;0,68;0,51;-0,36;0,40;;0,4321;-0,8981;-0,0817;0,1736;0,6868;-0,9697;0,8849;0,4048;0,7452;;-0,08168;-0,96971;0,74522;1,22571;-0,06664;-0,79114;0,60799
0,593976974;0,67418545;0,507139217;-0,360465188;0,397930447;;2;0,67;0,51;-0,36;0,40;;0,4234;-0,9021;-0,0825;0,1709;0,6833;-0,9707;0,8896;0,3969;0,7401;;-0,08255;-0,97066;0,74006;1,22339;-0,06747;-0,79342;0,60493
0,595490932;0,673729939;0,506972284;-0,361406697;0,398060639;;1;0,67;0,51;-0,36;0,40;;0,4218;-0,9029;-0,0833;0,1699;0,6830;-0,9709;0,8906;0,3954;0,7388;;-0,08328;-0,97088;0,73879;1,22285;-0,06810;-0,79395;0,60416
0,597490788;0,673680699;0,506974766;-0,361439076;0,398111413;;2;0,67;0,51;-0,36;0,40;;0,4218;-0,9029;-0,0833;0,1699;0,6830;-0,9709;0,8906;0,3954;0,7388;;-0,08328;-0,97088;0,73879;1,22285;-0,06810;-0,79395;0,60416
0,599510193;0,67368042;0,50698849;-0,361393017;0,39813622;;3;0,67;0,51;-0,36;0,40;;0,4218;-0,9029;-0,0833;0,1699;0,6830;-0,9709;0,8906;0,3954;0,7388;;-0,08328;-0,97088;0,73879;1,22285;-0,06810;-0,79395;0,60416
0,601524115;0,673688112;0,507006776;-0,361324966;0,398161683;;2;0,67;0,51;-0,36;0,40;;0,4218;-0,9029;-0,0830;0,1702;0,6829;-0,9709;0,8906;0,3954;0,7389;;-0,08304;-0,97087;0,73895;1,22292;-0,06790;-0,79390;0,60425
0,603561401;0,673697242;0,507026472;-0,361250952;0,398188312;;2;0,67;0,51;-0,36;0,40;;0,4218;-0,9029;-0,0830;0,1702;0,6829;-0,9709;0,8906;0,3954;0,7389;;-0,08304;-0,97087;0,73895;1,22292;-0,06790;-0,79390;0,60425
0,605555773;0,673689177;0,507009334;-0,361315456;0,398165254;;2;0,67;0,51;-0,36;0,40;;0,4218;-0,9029;-0,0830;0,1702;0,6829;-0,9709;0,8906;0,3954;0,7389;;-0,08304;-0,97087;0,73895;1,22292;-0,06790;-0,79390;0,60425
0,607586145;0,67364404;0,506913315;-0,36167656;0,398036008;;2;0,67;0,51;-0,36;0,40;;0,4215;-0,9029;-0,0838;0,1695;0,6831;-0,9708;0,8908;0,3950;0,7383;;-0,08379;-0,97081;0,73826;1,22251;-0,06854;-0,79411;0,60389
0,609586239;0,653955426;0,512334039;-0,367821982;0,417807519;;2;0,65;0,51;-0,37;0,42;;0,3803;-0,9233;-0,0530;0,1696;0,6509;-0,9774;0,9092;0,3628;0,7294;;-0,05300;-0,97742;0,72945;1,22076;-0,04342;-0,80067;0,59754
0,611614943;0,65077995;0,512118146;-0,372094858;0,419244413;;2;0,65;0,51;-0,37;0,42;;0,3716;-0,9267;-0,0550;0,1645;0,6485;-0,9785;0,9137;0,3546;0,7231;;-0,05498;-0,97852;0,72306;1,21792;-0,04514;-0,80343;0,59368
0,613580227;0,650310072;0,512011249;-0,372958703;0,419336496;;2;0,65;0,51;-0,37;0,42;;0,3701;-0,9273;-0,0558;0,1634;0,6484;-0,9787;0,9145;0,3531;0,7217;;-0,05576;-0,97871;0,72172;1,21731;-0,04581;-0,80399;0,59288
0,615491629;0,650279179;0,512053775;-0,372857677;0,41942231;;1;0,65;0,51;-0,37;0,42;;0,3702;-0,9274;-0,0554;0,1635;0,6483;-0,9788;0,9145;0,3532;0,7220;;-0,05544;-0,97883;0,72198;1,21755;-0,04554;-0,80393;0,59298
0,61752367;0,650275604;0,512060429;-0,372840465;0,419435029;;3;0,65;0,51;-0,37;0,42;;0,3703;-0,9273;-0,0553;0,1636;0,6482;-0,9787;0,9144;0,3533;0,7221;;-0,05531;-0,97874;0,72205;1,21752;-0,04543;-0,80388;0,59305
0,620124817;0,650275916;0,512062724;-0,372832811;0,419438547;;2;0,65;0,51;-0,37;0,42;;0,3703;-0,9273;-0,0553;0,1636;0,6482;-0,9787;0,9144;0,3533;0,7221;;-0,05531;-0,97874;0,72205;1,21752;-0,04543;-0,80388;0,59305
0,622142792;0,650276803;0,512064536;-0,372826053;0,419440966;;2;0,65;0,51;-0,37;0,42;;0,3703;-0,9273;-0,0553;0,1636;0,6482;-0,9787;0,9144;0,3533;0,7221;;-0,05531;-0,97874;0,72205;1,21752;-0,04543;-0,80388;0,59305
0,624629021;0,650301863;0,512109219;-0,372655867;0,419498797;;3;0,65;0,51;-0,37;0,42;;0,3703;-0,9273;-0,0551;0,1639;0,6481;-0,9787;0,9144;0,3533;0,7222;;-0,05508;-0,97873;0,72221;1,21760;-0,04524;-0,80382;0,59315
0,626625299;0,650320401;0,512142269;-0,372529921;0,419541572;;2;0,65;0,51;-0,37;0,42;;0,3704;-0,9271;-0,0548;0,1641;0,6479;-0,9786;0,9141;0,3535;0,7224;;-0,05482;-0,97856;0,72236;1,21754;-0,04503;-0,80372;0,59330
0,628320217;0,644334979;0,565102326;0,057822894;0,512004208;;1;0,64;0,57;0,06;0,51;;0,4690;-0,5944;0,6531;0,7251;0,4757;-0,6690;0,5042;0,7874;0,9933;;0,65314;-0,66900;0,99326;1,36409;0,47881;-0,49044;0,72815
0,630348682;0,533860967;0,519756983;0,429457584;0,510305135;;2;0,53;0,52;0,43;0,51;;0,1104;-0,0984;0,9891;0,9914;0,4793;-0,1167;0,0719;0,9934;0,6312;;0,98913;-0,11669;0,63118;1,17914;0,83885;-0,09897;0,53528
0,632385492;0,505111047;0,503067582;0,489984499;0,501698145;;2;0,51;0,50;0,49;0,50;;0,0164;-0,0138;0,9998;0,9999;0,4966;-0,0166;0,0098;0,9999;0,5198;;0,99981;-0,01657;0,51984;1,12700;0,88714;-0,01470;0,46126
0,634385347;0,500751465;0,50045275;0,498540255;0,500252565;;2;0,50;0,50;0,50;0,50;;0,0025;-0,0021;1,0001;1,0001;0,4995;-0,0025;0,0015;1,0001;0,5031;;1,00010;-0,00250;0,50310;1,11951;0,89333;-0,00223;0,44939
0,636385918;0,500106316;0,50006409;0,499793742;0,500035792;;2;0,50;0,50;0,50;0,50;;0,0004;-0,0002;1,0000;1,0000;0,5000;-0,0004;0,0002;1,0000;0,5004;;1,00000;-0,00040;0,50040;1,11821;0,89428;-0,00036;0,44750
0,638414621;0,500014735;0,500008883;0,499971419;0,500004962;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,640397072;0,500002018;0,500001217;0,499996086;0,50000068;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,642396688;0,500000275;0,500000166;0,499999467;0,500000093;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,644397259;0,500000037;0,500000022;0,499999928;0,500000013;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,646383286;0,500000005;0,500000003;0,49999999;0,500000002;;2;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,649102449;0,500000001;0,5;0,499999999;0,5;;3;0,50;0,50;0,50;0,50;;0,0000;0,0000;1,0000;1,0000;0,5000;0,0000;0,0000;1,0000;0,5000;;1,00000;0,00000;0,50000;1,11803;0,89443;0,00000;0,44721
0,651102781;0,66333084;0,517064877;-0,369515834;0,395087532;;2;0,66;0,52;-0,37;0,40;;0,4147;-0,9063;-0,0816;0,1420;0,6878;-0,9780;0,8988;0,3940;0,7269;;-0,08157;-0,97796;0,72693;1,22127;-0,06679;-0,80078;0,59523
0,653122425;0,663643676;0,517655866;-0,367238835;0,395910486;;2;0,66;0,52;-0,37;0,40;;0,4168;-0,9056;-0,0774;0,1452;0,6865;-0,9778;0,8973;0,3963;0,7303;;-0,07743;-0,97784;0,73028;1,22290;-0,06332;-0,79961;0,59717
0,655123472;0,663703975;0,517770318;-0,36679614;0,396070098;;2;0,66;0,52;-0,37;0,40;;0,4172;-0,9056;-0,0767;0,1459;0,6863;-0,9779;0,8971;0,3967;0,7310;;-0,07669;-0,97791;0,73097;1,22331;-0,06269;-0,79939;0,59753
